Year,Country,Happiness Rank,Happiness Score,Freedom,Generosity,Social support,Economy_GDP_per_Capita,Trust_Government_Corruption,Health_Life_Expectancy
2018,Russia,59.0,5.81,0.399,0.065,1.479,1.151,0.025,0.599
2018,Kazakhstan,60.0,5.79,0.454,0.148,1.516,1.143,0.121,0.631
2018,Cyprus,61.0,5.762,0.423,0.202,1.191,1.229,0.035,0.909
2018,Bolivia,62.0,5.752,0.606,0.141,1.223,0.751,0.054,0.508
2018,Estonia,63.0,5.739,0.553,0.086,1.532,1.2,0.174,0.737
2018,Paraguay,64.0,5.681,0.541,0.162,1.522,0.835,0.074,0.615
2018,Peru,65.0,5.663,0.53,0.092,1.249,0.934,0.034,0.674
2018,Kosovo,66.0,5.662,0.448,0.274,1.23,0.855,0.023,0.578
2018,Moldova,67.0,5.64,0.232,0.171,1.301,0.657,0.0,0.62
2018,Turkmenistan,68.0,5.636,0.417,0.199,1.533,1.016,0.037,0.517
2018,Hungary,69.0,5.62,0.259,0.061,1.401,1.171,0.022,0.732
2018,Libya,70.0,5.566,0.496,0.116,1.35,0.985,0.148,0.553
2018,Philippines,71.0,5.524,0.643,0.12,1.312,0.775,0.105,0.513
2018,Honduras,72.0,5.504,0.459,0.197,1.205,0.62,0.074,0.622
2018,Belarus,73.0,5.483,0.307,0.101,1.498,1.039,0.154,0.7
2018,Turkey,74.0,5.483,0.324,0.106,1.38,1.148,0.109,0.686
2018,Pakistan,75.0,5.472,0.334,0.216,0.81,0.652,0.113,0.424
2018,Hong Kong,76.0,5.43,0.524,0.246,1.29,1.405,0.291,1.03
2018,Portugal,77.0,5.41,0.562,0.055,1.429,1.188,0.017,0.884
2018,Serbia,78.0,5.398,0.288,0.134,1.369,0.975,0.043,0.685
2018,Greece,79.0,5.358,0.131,0.0,1.202,1.154,0.044,0.879
2018,Lebanon,80.0,5.358,0.503,0.214,1.179,0.965,0.136,0.785
2018,Montenegro,81.0,5.347,0.259,0.111,1.279,1.017,0.081,0.729
2018,Croatia,82.0,5.321,0.38,0.12,1.161,1.115,0.039,0.737
2018,Dominican Republic,83.0,5.302,0.578,0.12,1.441,0.982,0.106,0.614
2018,Algeria,84.0,5.295,0.077,0.055,1.154,0.979,0.135,0.687
2018,Morocco,85.0,5.254,0.46,0.026,0.797,0.779,0.074,0.669
2018,China,86.0,5.246,0.597,0.029,1.142,0.989,0.103,0.799
2018,Azerbaijan,87.0,5.201,0.43,0.031,1.161,1.024,0.176,0.603
2018,Tajikistan,88.0,5.199,0.292,0.187,1.166,0.474,0.034,0.598
2018,Macedonia,89.0,5.185,0.394,0.173,1.239,0.959,0.052,0.691
2018,Jordan,90.0,5.161,0.468,0.13,1.265,0.822,0.134,0.645
2018,Nigeria,91.0,5.155,0.462,0.201,1.172,0.689,0.032,0.048
2018,Kyrgyzstan,92.0,5.131,0.54,0.281,1.416,0.53,0.035,0.594
2018,Bosnia and Herzegovina,93.0,5.129,0.28,0.216,1.078,0.915,0.0,0.758
2018,Mongolia,94.0,5.125,0.395,0.253,1.517,0.914,0.032,0.575
2018,Vietnam,95.0,5.103,0.618,0.177,1.365,0.715,0.079,0.702
2018,Indonesia,96.0,5.093,0.538,0.484,1.215,0.899,0.018,0.522
2018,Bhutan,97.0,5.082,0.541,0.364,1.335,0.796,0.171,0.527
2018,Somalia,98.0,4.982,0.674,0.238,0.712,0.0,0.282,0.115
2018,Cameroon,99.0,4.975,0.454,0.183,0.891,0.535,0.043,0.182
2018,Bulgaria,100.0,4.933,0.359,0.064,1.515,1.054,0.009,0.712
2018,Nepal,101.0,4.88,0.526,0.302,1.228,0.425,0.078,0.539
2018,Venezuela,102.0,4.806,0.133,0.056,1.469,0.996,0.052,0.657
2018,Gabon,103.0,4.758,0.356,0.032,1.164,1.036,0.052,0.404
2018,Palestinian Territories,104.0,4.743,0.266,0.086,1.217,0.642,0.076,0.602
2018,South Africa,105.0,4.724,0.516,0.103,1.41,0.94,0.056,0.33
2018,Iran,106.0,4.707,0.459,0.282,0.771,1.059,0.129,0.691
2018,Ivory Coast,107.0,4.671,0.467,0.146,0.872,0.541,0.103,0.08
2018,Ghana,108.0,4.657,0.499,0.212,0.896,0.592,0.029,0.337
2018,Senegal,109.0,4.631,0.406,0.138,1.117,0.429,0.082,0.433
2018,Laos,110.0,4.623,0.626,0.23,1.034,0.72,0.174,0.441
2018,Tunisia,111.0,4.592,0.271,0.04,0.906,0.9,0.063,0.69
2018,Albania,112.0,4.586,0.419,0.149,0.817,0.916,0.032,0.79
2018,Sierra Leone,113.0,4.571,0.355,0.238,0.813,0.256,0.053,0.0
2018,Congo (Brazzaville),114.0,4.559,0.514,0.091,0.811,0.682,0.077,0.343
2018,Bangladesh,115.0,4.5,0.58,0.153,0.85,0.532,0.144,0.579
2018,Sri Lanka,116.0,4.471,0.585,0.307,1.314,0.918,0.05,0.672
2018,Iraq,117.0,4.456,0.304,0.148,0.971,1.01,0.095,0.536
2018,Mali,118.0,4.447,0.367,0.139,1.233,0.37,0.056,0.152
2018,Namibia,119.0,4.441,0.519,0.051,1.281,0.874,0.064,0.365
2018,Cambodia,120.0,4.433,0.696,0.256,1.088,0.549,0.065,0.457
2018,Burkina Faso,121.0,4.424,0.312,0.175,1.097,0.314,0.128,0.254
2018,Egypt,122.0,4.419,0.312,0.092,1.025,0.885,0.107,0.553
2018,Mozambique,123.0,4.417,0.531,0.206,0.902,0.198,0.158,0.173
2018,Kenya,124.0,4.41,0.504,0.352,1.048,0.493,0.055,0.454
2018,Zambia,125.0,4.377,0.503,0.221,1.047,0.562,0.082,0.295
2018,Mauritania,126.0,4.356,0.129,0.134,1.245,0.557,0.093,0.292
2018,Ethiopia,127.0,4.35,0.452,0.22,0.95,0.308,0.146,0.391
2018,Georgia,128.0,4.34,0.375,0.038,0.592,0.853,0.215,0.643
2018,Armenia,129.0,4.321,0.26,0.077,0.99,0.816,0.028,0.666
2018,Myanmar,130.0,4.308,0.58,0.598,1.174,0.682,0.178,0.429
2018,Chad,131.0,4.301,0.189,0.181,0.907,0.358,0.06,0.053
2018,Congo (Kinshasa),132.0,4.245,0.312,0.197,1.136,0.069,0.052,0.204
2018,India,133.0,4.19,0.539,0.172,0.747,0.721,0.093,0.485
2018,Niger,134.0,4.166,0.39,0.175,0.867,0.131,0.099,0.221
2018,Uganda,135.0,4.161,0.45,0.259,1.09,0.322,0.061,0.237
2018,Benin,136.0,4.141,0.44,0.163,0.372,0.378,0.067,0.24
2018,Sudan,137.0,4.139,0.016,0.134,1.24,0.605,0.082,0.312
2018,Ukraine,138.0,4.103,0.163,0.187,1.413,0.793,0.011,0.609
2018,Togo,139.0,3.999,0.434,0.158,0.474,0.259,0.101,0.253
2018,Guinea,140.0,3.964,0.394,0.185,0.792,0.344,0.094,0.211
2018,Lesotho,141.0,3.808,0.423,0.116,1.215,0.472,0.112,0.079
2018,Angola,142.0,3.795,0.0,0.079,1.125,0.73,0.061,0.269
2018,Madagascar,143.0,3.774,0.221,0.155,0.908,0.262,0.049,0.402
2018,Zimbabwe,144.0,3.692,0.406,0.132,1.094,0.357,0.099,0.248
2018,Afghanistan,145.0,3.632,0.085,0.191,0.537,0.332,0.036,0.255
2018,Botswana,146.0,3.59,0.557,0.042,1.174,1.017,0.092,0.417
2018,Malawi,147.0,3.587,0.531,0.21,0.541,0.186,0.08,0.306
2018,Haiti,148.0,3.582,0.025,0.392,0.714,0.315,0.104,0.289
2018,Liberia,149.0,3.495,0.419,0.206,0.858,0.076,0.03,0.267
2018,Syria,150.0,3.462,0.088,0.376,0.382,0.689,0.144,0.539
2018,Rwanda,151.0,3.408,0.636,0.2,0.896,0.332,0.444,0.4
2018,Yemen,152.0,3.355,0.244,0.083,1.073,0.442,0.064,0.343
2018,Tanzania,153.0,3.303,0.481,0.27,0.991,0.455,0.097,0.381
2018,South Sudan,154.0,3.254,0.112,0.224,0.608,0.337,0.106,0.177
2018,Central African Republic,155.0,3.083,0.305,0.218,0.0,0.024,0.038,0.01
2018,Burundi,156.0,2.905,0.065,0.149,0.627,0.091,0.076,0.145
2019,Finland,1.0,7.769,0.596,0.153,1.587,1.34,0.393,0.986
2019,Denmark,2.0,7.6,0.592,0.252,1.573,1.383,0.41,0.996
2019,Norway,3.0,7.554,0.603,0.271,1.582,1.488,0.341,1.028
2019,Iceland,4.0,7.494,0.591,0.354,1.624,1.38,0.118,1.026
2019,Netherlands,5.0,7.488,0.557,0.322,1.522,1.396,0.298,0.999
2019,Switzerland,6.0,7.48,0.572,0.263,1.526,1.452,0.343,1.052
2019,Sweden,7.0,7.343,0.574,0.267,1.487,1.387,0.373,1.009
2019,New Zealand,8.0,7.307,0.585,0.33,1.557,1.303,0.38,1.026
2019,Canada,9.0,7.278,0.584,0.285,1.505,1.365,0.308,1.039
2019,Austria,10.0,7.246,0.532,0.244,1.475,1.376,0.226,1.016
2019,Australia,11.0,7.228,0.557,0.332,1.548,1.372,0.29,1.036
2019,Costa Rica,12.0,7.167,0.558,0.144,1.441,1.034,0.093,0.963
2019,Israel,13.0,7.139,0.371,0.261,1.455,1.276,0.082,1.029
2019,Luxembourg,14.0,7.09,0.526,0.194,1.479,1.609,0.316,1.012
2019,United Kingdom,15.0,7.054,0.45,0.348,1.538,1.333,0.278,0.996
2019,Ireland,16.0,7.021,0.516,0.298,1.553,1.499,0.31,0.999
2019,Germany,17.0,6.985,0.495,0.261,1.454,1.373,0.265,0.987
2019,Belgium,18.0,6.923,0.473,0.16,1.504,1.356,0.21,0.986
2019,United States,19.0,6.892,0.454,0.28,1.457,1.433,0.128,0.874
2019,Czech Republic,20.0,6.852,0.457,0.046,1.487,1.269,0.036,0.92
2019,United Arab Emirates,21.0,6.825,0.598,0.262,1.31,1.503,0.182,0.825
2019,Malta,22.0,6.726,0.564,0.375,1.52,1.3,0.151,0.999
2019,Mexico,23.0,6.595,0.433,0.074,1.323,1.07,0.073,0.861
2019,France,24.0,6.592,0.436,0.111,1.472,1.324,0.183,1.045
2019,Taiwan,25.0,6.446,0.351,0.242,1.43,1.368,0.097,0.914
2019,Chile,26.0,6.444,0.357,0.187,1.369,1.159,0.056,0.92
2019,Guatemala,27.0,6.436,0.535,0.175,1.269,0.8,0.078,0.746
2019,Saudi Arabia,28.0,6.375,0.439,0.08,1.357,1.403,0.132,0.795
2019,Qatar,29.0,6.374,0.555,0.22,1.313,1.684,0.167,0.871
2019,Spain,30.0,6.354,0.362,0.153,1.484,1.286,0.079,1.062
2019,Panama,31.0,6.321,0.516,0.109,1.442,1.149,0.054,0.91
2019,Brazil,32.0,6.3,0.39,0.099,1.439,1.004,0.086,0.802
2019,Uruguay,33.0,6.293,0.523,0.127,1.465,1.124,0.15,0.891
2019,Singapore,34.0,6.262,0.556,0.271,1.463,1.572,0.453,1.141
2019,El Salvador,35.0,6.253,0.43,0.093,1.242,0.794,0.074,0.789
2019,Italy,36.0,6.223,0.231,0.158,1.488,1.294,0.03,1.039
2019,Bahrain,37.0,6.199,0.536,0.255,1.368,1.362,0.11,0.871
2019,Slovakia,38.0,6.198,0.334,0.121,1.504,1.246,0.014,0.881
2019,Trinidad & Tobago,39.0,6.192,0.489,0.185,1.477,1.231,0.016,0.713
2019,Poland,40.0,6.182,0.483,0.117,1.438,1.206,0.05,0.884
2019,Uzbekistan,41.0,6.174,0.631,0.322,1.529,0.745,0.24,0.756
2019,Lithuania,42.0,6.149,0.291,0.043,1.515,1.238,0.042,0.818
2019,Colombia,43.0,6.125,0.47,0.099,1.41,0.985,0.034,0.841
2019,Slovenia,44.0,6.118,0.564,0.144,1.523,1.258,0.057,0.953
2019,Nicaragua,45.0,6.105,0.435,0.2,1.325,0.694,0.127,0.835
2019,Kosovo,46.0,6.1,0.489,0.262,1.232,0.882,0.006,0.758
2019,Argentina,47.0,6.086,0.471,0.066,1.432,1.092,0.05,0.881
2019,Romania,48.0,6.07,0.462,0.083,1.232,1.162,0.005,0.825
2019,Cyprus,49.0,6.046,0.406,0.19,1.223,1.263,0.041,1.042
2019,Ecuador,50.0,6.028,0.498,0.126,1.312,0.912,0.087,0.868
2019,Kuwait,51.0,6.021,0.493,0.142,1.319,1.5,0.097,0.808
2019,Thailand,52.0,6.008,0.557,0.359,1.409,1.05,0.028,0.828
2019,Latvia,53.0,5.94,0.264,0.075,1.465,1.187,0.064,0.812
2019,South Korea,54.0,5.895,0.159,0.175,1.219,1.301,0.056,1.036
2019,Estonia,55.0,5.893,0.495,0.103,1.528,1.237,0.161,0.874
2019,Jamaica,56.0,5.89,0.49,0.107,1.478,0.831,0.028,0.831
2019,Mauritius,57.0,5.888,0.498,0.215,1.402,1.12,0.06,0.798
2019,Japan,58.0,5.886,0.445,0.069,1.419,1.327,0.14,1.088
2019,Honduras,59.0,5.86,0.507,0.246,1.236,0.642,0.078,0.828
2019,Kazakhstan,60.0,5.809,0.41,0.146,1.508,1.173,0.096,0.729
2019,Bolivia,61.0,5.779,0.511,0.137,1.209,0.776,0.064,0.706
2019,Hungary,62.0,5.758,0.199,0.081,1.41,1.201,0.02,0.828
2019,Paraguay,63.0,5.743,0.514,0.184,1.475,0.855,0.08,0.777
2019,Northern Cyprus,64.0,5.718,0.417,0.191,1.252,1.263,0.162,1.042
2019,Peru,65.0,5.697,0.455,0.083,1.274,0.96,0.027,0.854
2019,Portugal,66.0,5.693,0.508,0.047,1.431,1.221,0.025,0.999
2019,Pakistan,67.0,5.653,0.313,0.22,0.886,0.677,0.098,0.535
2019,Russia,68.0,5.648,0.334,0.082,1.452,1.183,0.031,0.726
2019,Philippines,69.0,5.631,0.558,0.117,1.293,0.807,0.107,0.657
2019,Serbia,70.0,5.603,0.282,0.137,1.383,1.004,0.039,0.854
2019,Moldova,71.0,5.529,0.245,0.181,1.328,0.685,0.0,0.739
2019,Libya,72.0,5.525,0.416,0.133,1.303,1.044,0.152,0.673
2019,Montenegro,73.0,5.523,0.197,0.142,1.361,1.051,0.08,0.871
2019,Tajikistan,74.0,5.467,0.389,0.23,1.098,0.493,0.144,0.718
2019,Croatia,75.0,5.432,0.296,0.119,1.266,1.155,0.022,0.914
2019,Hong Kong,76.0,5.43,0.44,0.258,1.277,1.438,0.287,1.122
2019,Dominican Republic,77.0,5.425,0.497,0.113,1.401,1.015,0.101,0.779
2019,Bosnia and Herzegovina,78.0,5.386,0.212,0.263,1.212,0.945,0.006,0.845
2019,Turkey,79.0,5.373,0.195,0.083,1.36,1.183,0.106,0.808
2019,Malaysia,80.0,5.339,0.508,0.26,1.171,1.221,0.024,0.828
2019,Belarus,81.0,5.323,0.235,0.094,1.465,1.067,0.142,0.789
2019,Greece,82.0,5.287,0.067,0.0,1.156,1.181,0.034,0.999
2019,Mongolia,83.0,5.285,0.317,0.235,1.531,0.948,0.038,0.667
2019,North Macedonia,84.0,5.274,0.345,0.185,1.294,0.983,0.034,0.838
2019,Nigeria,85.0,5.265,0.426,0.215,1.111,0.696,0.041,0.245
2019,Kyrgyzstan,86.0,5.261,0.508,0.3,1.438,0.551,0.023,0.723
2019,Turkmenistan,87.0,5.247,0.394,0.244,1.538,1.052,0.028,0.657
2019,Algeria,88.0,5.211,0.086,0.073,1.16,1.002,0.114,0.785
2019,Morocco,89.0,5.208,0.418,0.036,0.782,0.801,0.076,0.782
2019,Azerbaijan,90.0,5.208,0.351,0.035,1.147,1.043,0.182,0.769
2019,Lebanon,91.0,5.197,0.216,0.166,1.224,0.987,0.027,0.815
2019,Indonesia,92.0,5.192,0.491,0.498,1.203,0.931,0.028,0.66
2019,China,93.0,5.191,0.521,0.058,1.125,1.029,0.1,0.893
2019,Vietnam,94.0,5.175,0.543,0.147,1.346,0.741,0.073,0.851
2019,Bhutan,95.0,5.082,0.457,0.37,1.321,0.813,0.167,0.604
2019,Cameroon,96.0,5.044,0.381,0.187,0.91,0.549,0.037,0.331
2019,Bulgaria,97.0,5.011,0.311,0.081,1.513,1.092,0.004,0.815
2019,Ghana,98.0,4.996,0.381,0.245,0.868,0.611,0.04,0.486
2019,Ivory Coast,99.0,4.944,0.352,0.154,0.808,0.569,0.09,0.232
2019,Nepal,100.0,4.913,0.439,0.285,1.226,0.446,0.089,0.677
2019,Jordan,101.0,4.906,0.383,0.11,1.225,0.837,0.13,0.815
2019,Benin,102.0,4.883,0.349,0.175,0.437,0.393,0.082,0.397
2019,Congo (Brazzaville),103.0,4.812,0.372,0.105,0.799,0.673,0.093,0.508
2019,Gabon,104.0,4.799,0.295,0.043,1.183,1.057,0.055,0.571
2019,Laos,105.0,4.796,0.547,0.266,1.03,0.764,0.164,0.551
2019,South Africa,106.0,4.722,0.389,0.13,1.351,0.96,0.055,0.469
2019,Albania,107.0,4.719,0.383,0.178,0.848,0.947,0.027,0.874
2019,Venezuela,108.0,4.707,0.154,0.064,1.427,0.96,0.047,0.805
2019,Cambodia,109.0,4.7,0.609,0.232,1.122,0.574,0.062,0.637
2019,Palestinian Territories,110.0,4.696,0.225,0.103,1.247,0.657,0.066,0.672
2019,Senegal,111.0,4.681,0.292,0.153,1.134,0.45,0.072,0.571
2019,Somalia,112.0,4.668,0.559,0.243,0.698,0.0,0.27,0.268
2019,Namibia,113.0,4.639,0.401,0.07,1.313,0.879,0.056,0.477
2019,Niger,114.0,4.628,0.318,0.188,0.774,0.138,0.102,0.366
2019,Burkina Faso,115.0,4.587,0.255,0.177,1.056,0.331,0.113,0.38
2019,Armenia,116.0,4.559,0.283,0.095,1.055,0.85,0.064,0.815
2019,Iran,117.0,4.548,0.305,0.27,0.842,1.1,0.125,0.785
2019,Guinea,118.0,4.534,0.332,0.207,0.829,0.38,0.086,0.375
2019,Georgia,119.0,4.519,0.346,0.043,0.666,0.886,0.164,0.752
2019,Gambia,120.0,4.516,0.382,0.269,0.939,0.308,0.167,0.428
2019,Kenya,121.0,4.509,0.431,0.372,0.983,0.512,0.053,0.581
2019,Mauritania,122.0,4.49,0.066,0.106,1.167,0.57,0.088,0.489
2019,Mozambique,123.0,4.466,0.494,0.197,0.986,0.204,0.138,0.39
2019,Tunisia,124.0,4.461,0.167,0.059,1.0,0.921,0.055,0.815
2019,Bangladesh,125.0,4.456,0.527,0.166,0.928,0.562,0.143,0.723
2019,Iraq,126.0,4.437,0.241,0.148,0.98,1.043,0.089,0.574
2019,Congo (Kinshasa),127.0,4.418,0.269,0.212,1.125,0.094,0.053,0.357
2019,Mali,128.0,4.39,0.327,0.153,1.105,0.385,0.052,0.308
2019,Sierra Leone,129.0,4.374,0.309,0.252,0.841,0.268,0.045,0.242
2019,Sri Lanka,130.0,4.366,0.47,0.244,1.265,0.949,0.047,0.831
2019,Myanmar,131.0,4.36,0.525,0.566,1.181,0.71,0.172,0.555
2019,Chad,132.0,4.35,0.174,0.198,0.766,0.35,0.078,0.192
2019,Ukraine,133.0,4.332,0.178,0.187,1.39,0.82,0.01,0.739
2019,Ethiopia,134.0,4.286,0.344,0.209,1.033,0.336,0.1,0.532
2019,Swaziland,135.0,4.212,0.313,0.074,1.149,0.811,0.135,0.0
2019,Uganda,136.0,4.189,0.356,0.252,1.069,0.332,0.06,0.443
2019,Egypt,137.0,4.166,0.241,0.076,1.039,0.913,0.067,0.644
2019,Zambia,138.0,4.107,0.431,0.247,1.058,0.578,0.087,0.426
2019,Togo,139.0,4.085,0.293,0.177,0.572,0.275,0.085,0.41
2019,India,140.0,4.015,0.498,0.2,0.765,0.755,0.085,0.588
2019,Liberia,141.0,3.975,0.37,0.233,0.922,0.073,0.033,0.443
2019,Comoros,142.0,3.973,0.142,0.275,0.757,0.274,0.078,0.505
2019,Madagascar,143.0,3.933,0.148,0.169,0.916,0.274,0.041,0.555
2019,Lesotho,144.0,3.802,0.359,0.107,1.169,0.489,0.093,0.168
2019,Burundi,145.0,3.775,0.22,0.176,0.447,0.046,0.18,0.38
2019,Zimbabwe,146.0,3.663,0.361,0.151,1.114,0.366,0.089,0.433
2019,Haiti,147.0,3.597,0.026,0.419,0.688,0.323,0.11,0.449
2019,Botswana,148.0,3.488,0.455,0.025,1.145,1.041,0.1,0.538
2019,Syria,149.0,3.462,0.013,0.331,0.378,0.619,0.141,0.44
2019,Malawi,150.0,3.41,0.443,0.218,0.56,0.191,0.089,0.495
2019,Yemen,151.0,3.38,0.143,0.108,1.163,0.287,0.077,0.463
2019,Rwanda,152.0,3.334,0.555,0.217,0.711,0.359,0.411,0.614
2019,Tanzania,153.0,3.231,0.417,0.276,0.885,0.476,0.147,0.499
2019,Afghanistan,154.0,3.203,0.0,0.158,0.517,0.35,0.025,0.361
2019,Central African Republic,155.0,3.083,0.225,0.235,0.0,0.026,0.035,0.105
2019,South Sudan,156.0,2.853,0.01,0.202,0.575,0.306,0.091,0.295
